,hostname,hostredshift,reporting_groups,data_sources,classifying_groups,associated_groups,ZTFID,peakt,peakfilt,peakmag,peakabs,duration,rise,fade,hostabs,hostcol,A_V,IAUID,Confidence,p_SNII,p_SNIa,p_SNIbc,redshift,RA_deg,Dec_deg,subtype,type,type_code,b
7598,,,,,,,ZTF23abjxqwr,2246.89,g,17.0245,-19.54,23.27,8.499,14.771,-19.32,0.61,0.221,SN2023vtp,,,,,0.042,75.91558333333333,-16.544111111111114,SNIa-91T,Ia,0,-31.092239679993785
6064,,,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ePESSTO+,ATLAS; Pan-STARRS; ZTF,ZTF23abluzif,2245.0,r,17.8932,-18.87,22.199,7.499,14.7,-16.55,0.51,0.095,SN2023vtr,,,,,0.05,142.83809583333334,-10.646319444444444,SNIa,Ia,0,28.537547897027395
6041,,,ZTF,ZTF,ZTF,ZTF,ZTF23abjrdne,2245.96,g,18.6361,-19.44,25.077,12.064,13.013,-21.56,0.84,0.063,SN2023vtw,,,,,0.090874,134.01129583333335,47.41736944444444,SNIa,Ia,0,40.33617466004777
7607,,,,,,,ZTF23abmpqvv,2248.99,r,17.8898,-18.86,27.149,6.444,20.705,-21.23,0.74,0.098,SN2023vub,,,,,0.04965,140.69579166666668,19.705166666666667,SNIa,Ia,0,41.89017622561792
7611,,,,,,,ZTF23abnevza,2245.8,g,18.1012,-18.91,>16.566,>2.98,13.586,-18.20,0.57,0.065,SN2023vuc,,,,,0.056,13.780375,-15.255472222222222,SNII,II,2,-78.096374310022
6066,,,"ALeRCE, Pan-STARRS, ATLAS, Fink","ZTF, Pan-STARRS, ATLAS",ZTF,ALeRCE; ATLAS; Fink; Pan-STARRS,ZTF23abnbgfb,2254.74,r,18.3032,-18.96,40.066,10.722,29.344,-18.33,0.61,0.399,SN2023vue,,,,,0.056,31.817095833333337,47.18203888888889,SNIa,Ia,0,-13.745952079691188
6078,LEDA  170085,0.016002,"ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ZTF,ALeRCE; ATLAS; Pan-STARRS,ZTF23abnjxml,,,,,,,,,,,SN2023vuj,,,,,0.016,160.27984999999998,-13.20304722222222,SNII,II,2,38.75354235423174
6069,,,"ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS",ePESSTO+,ATLAS; Pan-STARRS; ZTF,ZTF23abmtzcg,2249.75,g,18.3657,-19.69,>16.709,>4.97,11.739,-21.28,1.41,0.061,SN2023vvy,,,,,0.09,354.76357083333335,-16.58655,SNIa,Ia,0,-70.20884764733874
6080,,,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","SCAT, ePESSTO+",ATLAS; Pan-STARRS; ZTF,ZTF23abngbvw,2253.89,r,17.5329,-19.78,>17.35,8.32,>9.03,-17.37,0.45,0.275,SN2023vwh,,,,,0.06,62.49842083333333,-6.097908333333333,SNIbn,Ib/c,1,-38.42832916697576
6079,,,"ZTF, ATLAS, Fink, YSE","ZTF, ATLAS, Pan-STARRS",SCAT,ATLAS; Fink; Pan-STARRS; YSE; ZTF,ZTF23abnmdqn,,,,,,,,,,,SN2023vwq,,,,,0.035,89.53817916666668,53.48057777777778,SNIa,Ia,0,14.14764623317857
6071,,,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ePESSTO+,ATLAS; Pan-STARRS; ZTF,ZTF23abnkwpb,,,,,,,,,,,SN2023vwr,,,,,0.06,350.21803333333327,-4.193466666666667,SNIa,Ia,0,-58.48934824358193
6068,,,"ZTF, Fink, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS",ePESSTO+,ATLAS; Fink; Pan-STARRS; ZTF,ZTF23abmpuhp,2248.99,r,18.3505,-19.18,>19.98,5.99,>13.99,-21.76,0.87,0.122,SN2023vwt,,,,,0.07,120.95500833333335,0.8375166666666667,SNIa,Ia,0,16.443389991081546
6072,,,"ZTF, GOTO, Fink, ATLAS, Pan-STARRS","ZTF, GOTO, ATLAS, Pan-STARRS",ePESSTO+,ATLAS; Fink; GOTO; Pan-STARRS; ZTF,ZTF23abmzebo,,,,,,,,,,,SN2023vwu,,,,,0.09,130.026625,-8.030844444444446,SNIa,Ia,0,19.795793937272332
7602,,,,,,,ZTF23abkkajk,2245.64,g,18.5845,-19.13,21.336,8.982,12.354,-14.58,0.09,0.186,SN2023vwz,,,,,0.072,318.64504166666666,12.018638888888889,SNIa,Ia,0,-24.460529323085925
6075,,,"ZTF, ATLAS, Pan-STARRS, Fink","ZTF, ATLAS, Pan-STARRS",ePESSTO+,ATLAS; Fink; Pan-STARRS; ZTF,ZTF23abndgcq,2254.66,g,17.5566,-19.52,29.564,9.321,20.243,-18.56,0.50,0.33,SN2023vxb,,,,,0.05,325.6224958333333,18.40895,SNIa,Ia,0,-25.426440343443872
6076,,,"ZTF, Fink, ATLAS","ZTF, ATLAS",,ATLAS; Fink; ZTF,ZTF23abndxzj,,,,,,,,,,,SN2023vxt,,,,,0.042,352.9764083333333,72.84653055555555,SNIa,Ia,0,10.886371923258654
7610,,,,,,,ZTF23abndrow,2255.67,g,18.4974,-19.46,23.297,11.521,11.776,-21.67,0.98,0.178,SN2023vyp,,,,,0.08072,309.8670833333333,0.5679166666666666,SNIa,Ia,0,-23.553917906075753
6084,SDSS J081918.87+295012.7,0.04949297,"ALeRCE, ATLAS, GOTO","ZTF, ATLAS, GOTO",ZTF,ALeRCE; ATLAS; GOTO,ZTF23abnreud,,,,,,,,,,,SN2023vyw,,,,,0.049493,124.83039166666666,29.83786111111111,SNIa,Ia,0,31.044894178156447
6082,SDSS J212044.24-093116.6,,"ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ePESSTO+,ALeRCE; ATLAS; Pan-STARRS,ZTF23abnpjlt,2254.65,g,18.725,-19.19,>34.064,>8.98,25.084,-19.58,0.63,0.164,SN2023vyx,,,,,0.08,320.1849291666667,-9.521777777777778,SNIa,Ia,0,-37.41848888992662
6081,LEDA  947349,,"ALeRCE, ATLAS","ZTF, ATLAS",ePESSTO+,ALeRCE; ATLAS,ZTF23abnpddd,2252.61,r,18.9205,-18.63,>17.98,>6.98,>11,-21.54,1.14,0.148,SN2023vyy,,,,,0.07,318.7530791666667,-12.805244444444446,SNIa,Ia,0,-37.580093903656284
6059,,,"ZTF, Fink, ATLAS","ZTF, ATLAS",SCAT,ATLAS; Fink; ZTF,ZTF23abmewfr,2250.71,g,18.6024,-19.49,29.416,8.427,20.989,-19.16,0.36,0.554,SN2023wax,,,,,0.07,86.82070833333333,51.57426388888889,SNIa,Ia,0,11.794493129052151
7608,,,,,,,ZTF23abndgbw,2249.63,g,18.0471,-16.83,32.863,6.389,26.474,-21.15,1.27,0.31,SN2023way,,,,,0.01842,321.0464583333333,15.989694444444444,SNII,II,2,-23.78605584805275
6070,,,"ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS",ePESSTO+,ATLAS; Pan-STARRS; ZTF,ZTF23abnpoqp,2251.67,r,18.8288,-17.20,>14.456,>5.96,8.496,-21.77,0.54,0.076,SN2023wbt,,,,,0.036,356.4631583333333,-6.782258333333333,SNIb,Ib/c,1,-64.3783872231395
7613,,,,,,,ZTF23abnymxl,2257.74,r,17.7572,-18.43,>27.105,>7.03,20.075,-21.55,0.89,0.269,SN2023wbw,,,,,0.036,9.07825,11.391638888888888,SNIa,Ia,0,-51.30571502139542
6086,,,"ZTF, Pan-STARRS, GaiaAlerts","ZTF, Pan-STARRS, GaiaAlerts",ePESSTO+,GaiaAlerts; Pan-STARRS; ZTF,ZTF23abnrtcb,2251.72,g,18.3196,-18.13,>24.41,>2.03,22.38,-16.64,0.33,0.12,SN2023wcy,,,,,0.042,9.488708333333332,-4.4461,SNII,II,2,-67.09083760603197
6085,SDSS J010440.00-020723.3,,"ALeRCE, Pan-STARRS, Fink","ZTF, Pan-STARRS",ePESSTO+,ALeRCE; Fink; Pan-STARRS,ZTF23abnyvka,2258.82,g,18.0294,-19.41,>29.224,>9.09,20.134,-20.46,0.69,0.07,SN2023wea,,,,,0.068,16.166158333333332,-2.123358333333333,SNIa,Ia,0,-64.7951434780172
7612,,,,,,,ZTF23abnivuj,2252.98,g,18.3929,-19.95,>14.879,5.889,>8.99,-17.90,0.48,0.107,SN2023wed,,,,,0.1,149.50158333333331,-3.0025833333333334,SNIa,Ia,0,38.485661518875496
6083,,,"ZTF, ATLAS","ZTF, ATLAS",ZTF,ATLAS; ZTF,ZTF23abnqbkx,2252.78,r,18.1843,-19.48,>18.08,>6.98,>11.1,-22.48,0.93,0.363,SN2023wfz,,,,,0.068,358.120775,39.96055277777778,SNIa,Ia,0,-21.521977171387977
6061,,,Fink,ZTF,ZTF,Fink,ZTF23ablnqxh,2252.62,r,18.5995,-19.31,30.761,14.276,16.485,-22.32,0.85,0.293,SN2023wha,,,,,0.078,330.82560416666666,31.20073333333333,SNIa,Ia,0,-19.22064062538149
7618,,,,,,,ZTF23abolyrl,2259.94,r,17.9323,-17.91,36.395,7.526,28.869,-20.28,0.95,0.332,SN2023wli,,,,,0.03,81.87595833333334,0.6351388888888888,SNII,II,2,-18.27812887301096
6089,,,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ZTF,ATLAS; Pan-STARRS; ZTF,ZTF23aboebgh,,,,,,,,,,,SN2023wml,,,,,0.15,174.78618333333335,-11.249416666666663,SLSN-I,SLSN,3,47.805368015498175
6093,,,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ePESSTO+,ATLAS; Pan-STARRS; ZTF,ZTF23abomtjc,2261.78,r,17.4487,-17.06,17.683,5.777,11.906,-20.96,3.24,0.217,SN2023wne,,,,,0.017,69.99132916666667,-8.919863888888889,SNIc,Ib/c,1,-33.22056668072187
6094,,,"ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ePESSTO+,ALeRCE; ATLAS; Pan-STARRS,ZTF23abomtge,,,,,,,,,,,SN2023wob,,,,,0.036,70.63791666666667,-15.277833333333334,SNIIn,II,2,-35.304250346713445
7616,,,,,,,ZTF23abojjkh,2262.77,r,18.5103,-18.09,26.929,10.823,16.106,-20.63,0.75,0.062,SN2023woh,,,,,0.047,357.918875,-18.479666666666667,SNIax,Ia,0,-73.75891036188686
7615,,,,,,,ZTF23abofyzh,2262.71,g,17.8784,-19.46,24.461,8.526,15.935,-22.88,0.94,0.065,SN2023woq,,,,,0.065,21.892625,-12.448305555555557,SNIa-91T,Ia,0,-73.05364450865422
7617,,,,,,,ZTF23abolkiw,2261.8,g,17.8814,-18.62,>33.869,>7.99,25.879,-20.45,0.29,0.086,SN2023wpg,,,,,0.044,39.987,-2.13175,SNII,II,2,-53.94936316293089
6098,LEDA 1656929,0.02394,"ALeRCE, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts",Padova-Asiago,ALeRCE; ATLAS; GaiaAlerts; Pan-STARRS,ZTF23abovaur,2261.02,r,17.6374,-17.47,35.306,5.844,29.462,-18.19,0.66,0.047,SN2023wpm,,,,,0.02394,163.78754166666667,21.77211944444444,SNIb,Ib/c,1,63.06272545228137
6095,LEDA  942276,0.0328,"ALeRCE, Pan-STARRS","ZTF, Pan-STARRS",ZTF,ALeRCE; Pan-STARRS,ZTF23abookzh,,,,,,,,,,,SN2023wpw,,,,,0.032796,313.0425166666667,-13.142863888888888,SNII,II,2,-32.643825982117825
6091,LEDA 1070244,0.05415,"ALeRCE, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts",DEbass,ALeRCE; ATLAS; GaiaAlerts,ZTF23aboicxj,,,,,,,,,,,SN2023wqf,,,,,0.0543,142.20520833333333,-3.512888888888889,SNIa,Ia,0,32.36094852766241
7614,,,,,,,ZTF23aboemfi,2261.7,g,18.7703,-19.65,29.688,8.688,21,-15.33,0.10,0.175,SN2023wrn,,,,,0.1,352.973,22.658527777777778,SNIa,Ia,0,-36.63096874336836
6101,WISEA J052212.45+493340.1,,"ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ZTF,ALeRCE; ATLAS; Pan-STARRS,ZTF23abozxbp,,,,,,,,,,,SN2023wsz,,,,,0.04,80.54980833333333,49.55955,SNIa,Ia,0,7.3477526668548
6100,SDSS J031751.80-000617.9,0.02315703,"ALeRCE, ATLAS, YSE, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","OxQUB, Padova-Asiago",ALeRCE; ATLAS; Pan-STARRS; YSE,ZTF17aacpbmv,,,,,,,,,,,SN2023wtm,,,,,0.023,49.46594583333333,0.1049666666666666,SNIc,Ib/c,1,-45.52870400441467
6092,,,"ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS",ZTF,ATLAS; Pan-STARRS; ZTF,ZTF23abokzba,2261.95,r,18.0962,-19.00,32.248,7.551,24.697,-20.63,0.89,0.243,SN2023wtp,,,,,0.055,74.2557375,0.0740444444444444,SNIa,Ia,0,-25.181772648822214
6087,,,"ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts",ePESSTO+,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF23abochfb,2260.73,g,18.4961,-20.73,29.888,9.563,20.325,-16.23,0.14,0.094,SN2023wtq,,,,,0.15,20.482000000000003,-3.77225,SNIc-BL,Ib/c,1,-65.53465975316888
7619,,,,,,,ZTF23aboywdj,2259.86,g,18.5238,-17.96,>29.602,>6.05,23.552,-18.53,0.44,0.155,SN2023wtz,,,,,0.042,64.09920833333332,-6.520638888888889,SNII,II,2,-37.255212321385585
6102,,,"ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS",NUTS,ATLAS; Pan-STARRS; ZTF,ZTF23abooocr,,,,,,,,,,,SN2023wuk,,,,,0.015,334.8766166666667,29.388216666666665,SNIa,Ia,0,-22.795981457506596
7621,,,,,,,ZTF23abqcuvw,2259.8,r,18.443,-19.09,>20.193,>0,>20.193,-22.07,0.76,0.392,SN2023wuq,,,,,0.0635,328.375,32.801111111111105,SNIa,Ia,0,-16.66027198457113
6097,,,"ZTF, Fink, ATLAS","ZTF, ATLAS",ZTF,ATLAS; Fink; ZTF,ZTF23abomeiu,,,,,,,,,,,SN2023wvo,,,,,0.067221,117.33589166666668,52.35155555555556,SNIa,Ia,0,29.797115706608608
6099,,,"ZTF, Fink",ZTF,ePESSTO+,Fink; ZTF,ZTF23abovvas,2260.65,g,17.8699,-19.52,29.112,6.631,22.481,-21.56,1.15,0.312,SN2023wvq,,,,,0.058,312.3210208333333,2.2244444444444444,SNIa,Ia,0,-24.815813438706197
6030,,,"ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS",FLEET,ATLAS; Pan-STARRS; ZTF,ZTF23abjarpv,,,,,,,,,,,SN2023wwx,,,,,0.29,340.7863958333333,-23.791908333333332,SLSN-I,SLSN,3,-60.92819879747695
6088,,,ZTF,ZTF,ZTF,ZTF,ZTF23abodvms,,,,,,,,,,,SN2023xfe,,,,,0.052,194.65826666666663,78.76341111111111,SNIa,Ia,0,38.358596705118146
6103,,,"ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts",ZTF,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF23abpedpu,,,,,,,,,,,SN2023xgg,,,,,0.021,20.947333333333333,30.76506944444445,SNIa,Ia,0,-31.59360309337839
6108,,,"ZTF, Pan-STARRS","ZTF, Pan-STARRS",ePESSTO+,Pan-STARRS; ZTF,ZTF23abphqjk,,,,,,,,,,,SN2023xgn,,,,,0.031,45.70347916666667,-15.706,SNII,II,2,-57.48403623644196
6109,,,"ZTF, ATLAS, ALeRCE","ZTF, ATLAS","None, ZTF",ALeRCE; ATLAS; ZTF,ZTF23abprwou,,,,,,,,,,,SN2023xgo,,,,,0.01325,76.07996250000001,67.62254166666666,SNIbn,Ib/c,1,15.603949236246322
6113,,,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ZTF,ATLAS; Pan-STARRS; ZTF,ZTF18aaeqjmc,2261.96,g,17.3172,-19.20,>34.898,>3.97,30.928,-22.34,1.08,0.135,SN2023xhc,,,,,0.043,115.4942625,23.176486111111117,SNIa,Ia,0,21.00323310748373
6114,,,"ZTF, Pan-STARRS","ZTF, Pan-STARRS",ZTF,Pan-STARRS; ZTF,ZTF23abpydvb,,,,,,,,,,,SN2023xip,,,,,0.03,121.17900416666666,8.715588888888888,SNII,II,2,20.218572469652173
6116,,,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ZTF,ATLAS; Pan-STARRS; ZTF,ZTF23abpznvm,,,,,,,,,,,SN2023xix,,,,,0.036904,168.73604583333332,33.82470555555556,SNIIn,II,2,68.21886613002731
6115,SDSS J060646.46+630927.9,,"ALeRCE, ATLAS","ZTF, ATLAS",ZTF,ALeRCE; ATLAS,ZTF23abpihew,,,,,,,,,,,SN2023xkq,,,,,0.056,91.69147916666664,63.15794722222222,SNIa,Ia,0,19.20925127510755
6106,,,"ZTF, GaiaAlerts, ATLAS, Pan-STARRS","ZTF, GaiaAlerts, ATLAS, Pan-STARRS",ZTF,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF23abpnqng,,,,,,,,,,,SN2023xkv,,,,,0.0189,199.9765,31.235269444444445,SNII,II,2,82.5546015771385
7620,,,,,,,ZTF23abqbpob,2268.65,r,18.1345,-19.26,41.369,6.197,35.172,-17.97,0.44,0.199,SN2023xlm,,,,,0.064,3.9881666666666655,36.56352777777777,SNIa-91T,Ia,0,-25.762921137100136
6104,,,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",Padova-Asiago,ATLAS; Pan-STARRS; ZTF,ZTF23abqbtam,,,,,,,,,,,SN2023xlq,,,,,0.07,27.733183333333333,40.84706944444444,SNIa,Ia,0,-20.637141456195703
6107,,,"ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts",ZTF,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF23abqbuft,,,,,,,,,,,SN2023xlr,,,,,0.049,8.908249999999999,45.93141944444445,SNIa,Ia,0,-16.85222393144482
6118,,,"ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts",Padova-Asiago,ATLAS; GaiaAlerts; ZTF,ZTF23abqbjjb,,,,,,,,,,,SN2023xlu,,,,,0.038,11.941375,12.265511111111111,SNII,II,2,-50.59615791620104
6111,,,ZTF,ZTF,ZTF,ZTF,ZTF23abptnaj,,,,,,,,,,,SN2023xms,,,,,0.056175,155.3378291666667,22.507655555555555,SNIa,Ia,0,55.75681764870016
6119,,,"ZTF, ATLAS","ZTF, ATLAS",POISE,ATLAS; ZTF,ZTF23abqfuwf,,,,,,,,,,,SN2023xnl,,,,,0.0169617,141.62371666666667,-14.528797222222224,SNIa,Ia,0,25.1523279706622
6120,,,"ZTF, ATLAS","ZTF, ATLAS",ePESSTO+,ATLAS; ZTF,ZTF23abqimmw,,,,,,,,,,,SN2023xob,,,,,0.105,26.19602916666667,16.01798611111111,SNIIn,II,2,-44.95419023516732
6117,LEDA 1359946,0.0645,"ALeRCE, ATLAS","ZTF, ATLAS",ZTF,ALeRCE; ATLAS,ZTF21acqwbsn,,,,,,,,,,,SN2023xpp,,,,,0.064504,132.15035416666666,9.118969444444446,SNIa,Ia,0,30.14462511766976
6121,WISEA J024539.92-204836.1,,"ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS",ePESSTO+,ALeRCE; ATLAS; GaiaAlerts; Pan-STARRS,ZTF23abqiykq,,,,,,,,,,,SN2023xrs,,,,,0.04,41.41608333333333,-20.80996111111111,SNIc-BL,Ib/c,1,-63.216777852797854
6123,,,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",Padova-Asiago,ATLAS; Pan-STARRS; ZTF,ZTF23abqvnik,,,,,,,,,,,SN2023xtf,,,,,0.036,114.4006,38.517225,SNIa,Ia,0,25.04200007177745
6105,,,"ZTF, ATLAS","ZTF, ATLAS","ZTF, ePESSTO+",ATLAS; ZTF,ZTF23abqkppm,2351.68,r,18.5679,-16.06,>89.016,65.936,>23.08,-14.66,0.11,0.37,SN2023xth,,,,,0.017,101.18809166666666,31.061116666666667,SNII,II,2,12.299945214150581
6125,,,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ePESSTO+,ATLAS; Pan-STARRS; ZTF,ZTF23abrhwtt,,,,,,,,,,,SN2023xuz,,,,,0.05,327.06765,-2.069180555555556,SNIa,Ia,0,-39.540152796902404
6126,,,"ZTF, GaiaAlerts","ZTF, GaiaAlerts",SCAT,GaiaAlerts; ZTF,ZTF23abrrlrf,,,,,,,,,,,SN2023yfh,,,,,0.035,14.953833333333332,36.72695,SNII,II,2,-26.11438839935488
7627,,,,,,,ZTF23absirul,2315.84,r,18.1531,-16.47,>69.93,>27.94,>41.99,-18.71,0.49,0.1,SN2023ylz,,,,,0.0188,151.58720833333334,-6.256166666666667,SNIIP,II,2,37.96837648201797
7622,,,,,,,ZTF23abrzfge,2292.85,r,18.03,-15.58,>21.725,>8.17,13.555,-17.85,1.24,0.536,SN2023ysv,,,,,0.01,60.86475,27.358472222222225,SNII,II,2,-18.62087128741954
7625,,,,,,,ZTF23absflyh,2295.64,g,18.508,-19.56,>19.97,>7.95,>12.02,-15.02,0.16,0.073,SN2023yti,,,,,0.09,31.5925,-18.318361111111116,SNIa,Ia,0,-70.63827026863804
6127,,,ZTF,ZTF,ZTF,ZTF,ZTF23abryxcp,,,,,,,,,,,SN2023yyw,,,,,0.09,5.100058333333333,41.94604444444444,SNIa,Ia,0,-20.554368679922547
6128,,,"ZTF, GaiaAlerts, Pan-STARRS, ATLAS","ZTF, GaiaAlerts, Pan-STARRS, ATLAS",ZTF,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF23abrzxeb,,,,,,,,,,,SN2023yyx,,,,,0.031,28.201541666666667,-22.74303055555556,SNII,II,2,-75.42575525968776
7624,,,,,,,ZTF23absddkf,2295.69,g,17.2102,-19.36,>26.972,>7.96,19.012,-19.97,0.39,0.137,SN2023yzu,,,,,0.044,80.99783333333333,-20.092583333333334,SNIa,Ia,0,-27.896777238874332
6130,,,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",Pan-STARRS,ATLAS; Pan-STARRS,ZTF23absbqun,,,,,,,,,,,SN2023zaw,,,,,,67.3343125,70.42708888888889,SNIb,Ib/c,1,14.85603526771539
5357,,,"ZTF, Pan-STARRS","ZTF, Pan-STARRS",ZTF,Pan-STARRS; ZTF,ZTF23aaaehem,,,,,,,,,,,SN2023zb,,,,,0.029,105.86777916666664,27.63320555555556,SNIa,Ia,0,14.647358297564917
7623,,,,,,,ZTF23absdcgi,2295.83,r,15.5289,-16.60,>69.9,>8.01,>61.89,-,-,0.093,SN2023zcu,,,,,0.006,90.27841666666669,-23.67480555555556,SNII,II,2,-21.13954422578186
7626,,,,,,,ZTF23abshmtt,2296.92,r,18.7047,-19.79,>24.864,>9.09,15.774,-15.49,0.14,0.109,SN2023zdy,,,,,0.109,125.71104166666667,21.172611111111117,SNIa-pec,Ia,0,29.142506637989477
7415,,,,,,,ZTF23aaaymxr,1977.82,g,17.3977,-19.39,>18.98,>8.9,>10.08,-20.88,0.66,0.066,SN2023ze,,,,,0.05049,174.44683333333333,-10.890611111111111,SNIa,Ia,0,47.99332281884266
6129,,,"ZTF, ATLAS","ZTF, ATLAS",ZTF,ATLAS; ZTF,ZTF23absapsv,,,,,,,,,,,SN2023zef,,,,,0.085,1.5454625,-11.119613888888887,SNIa,Ia,0,-70.77789330425108
6131,,,"ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS",ePESSTO+,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF23absejyc,,,,,,,,,,,SN2023zeh,,,,,0.04,17.809916666666666,7.131530555555555,SNII,II,2,-55.40636203687535
6134,,,"ZTF, ALeRCE, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS",ZTF,ALeRCE; ATLAS; Pan-STARRS; ZTF,ZTF23absgcqv,2295.69,g,17.8111,-19.42,>26.986,>7.96,19.026,-21.15,1.02,0.212,SN2023zem,,,,,0.057,81.71104583333334,-15.914475,SNIc,Ib/c,1,-25.710199253955107
6122,,,"ZTF, ATLAS","ZTF, ATLAS",ePESSTO+,ATLAS; ZTF,ZTF23abqygjv,,,,,,,,,,,SN2023zeq,,,,,0.194,17.225791666666666,-20.63999722222222,SLSN-II,II,2,-82.38367186328831
6132,,,"ZTF, ATLAS","ZTF, ATLAS",SCAT,ATLAS; ZTF,ZTF18abqtnbk,,,,,,,,,,,SN2023zeu,,,,,0.03,24.205204166666668,1.5849111111111112,SNIc-BL,Ib/c,1,-59.27733989213821
6135,,,"ZTF, Pan-STARRS","ZTF, Pan-STARRS",Padova-Asiago,Pan-STARRS; ZTF,ZTF23absguth,,,,,,,,,,,SN2023zew,,,,,0.024,99.21623333333334,37.57005,SNIa,Ia,0,13.4857129346171
6138,,,"ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS",SCAT,ATLAS; Pan-STARRS; ZTF,ZTF23absbygq,2296.94,r,18.9302,-18.95,26.296,9.139,17.157,-20.56,0.55,0.168,SN2023zfj,,,,,0.080792,116.29295416666668,48.68929444444444,SNIa,Ia,0,28.619989114681598
6139,,,"ZTF, ALeRCE, ATLAS, YSE","ZTF, ATLAS, Pan-STARRS","None, YSE",ALeRCE; ATLAS; Pan-STARRS; YSE; ZTF,ZTF23abshiqq,,,,,,,,,,,SN2023zfq,,,,,0.049,91.68799166666666,-25.039458333333336,SNII,II,2,-20.439471622520692
6142,,,"ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS",ZTF,ATLAS; Pan-STARRS; ZTF,ZTF23absdvtp,,,,,,,,,,,SN2023zfs,,,,,0.083825,158.55837916666667,5.796055555555555,SNIa,Ia,0,51.03207859754749
6141,,,"ZTF, ATLAS, ALeRCE","ZTF, ATLAS",ZTF,ALeRCE; ATLAS; ZTF,ZTF23absdnmt,,,,,,,,,,,SN2023zft,,,,,0.087,157.117275,45.51351388888889,SNIa,Ia,0,56.25258276124526
6149,,,"ZTF, ATLAS","ZTF, ATLAS",,ATLAS; ZTF,ZTF23absohlp,,,,,,,,,,,SN2023zjm,,,,,0.036529,80.62518333333333,5.570886111111111,SNIa,Ia,0,-16.912487764683767
6147,,,"ZTF, ATLAS, GOTO, GaiaAlerts","ZTF, ATLAS, GOTO, GaiaAlerts",ZTF,ATLAS; GaiaAlerts; GOTO; ZTF,ZTF23absliqb,,,,,,,,,,,SN2023zjt,,,,,0.02,345.96362500000004,3.339838888888889,SNII,II,2,-49.978699547545425
6151,,,"ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS",ZTF,ATLAS; Pan-STARRS; ZTF,ZTF23absbyol,,,,,,,,,,,SN2023zjv,,,,,0.08,108.54355833333332,36.164658333333335,SNIa,Ia,0,19.891685720667866
