mjd,magpsf,sigmapsf,fid,objId,magzpsci,isdiffpos
59450.177,20.221,0.219,2,SN2021wls,27.5,t
59452.207,20.201,0.203,2,SN2021wls,27.5,t
59454.183,20.832,0.190,1,SN2021wls,27.5,t
59454.265,20.278,0.222,2,SN2021wls,27.5,t
59462.224,20.702,0.267,2,SN2021wls,27.5,t
59466.152,21.015,0.241,2,SN2021wls,27.5,t
59470.143,20.717,0.229,2,SN2021wls,27.5,t
59430.395,20.998,0.256,2,SN2021wlt,27.5,t
59430.610,21.645,0.254,1,SN2021wlt,27.5,t
59433.590,21.088,0.170,2,SN2021wlt,27.5,t
59436.580,21.147,0.144,2,SN2021wlt,27.5,t
59440.550,21.306,0.194,2,SN2021wlt,27.5,t
59445.560,21.699,0.237,2,SN2021wlt,27.5,t
59434.045,21.438,0.277,1,SN2021wlu,27.5,t
59434.510,20.923,0.106,2,SN2021wlu,27.5,t
59437.550,20.719,0.144,1,SN2021wlu,27.5,t
59440.480,20.707,0.111,1,SN2021wlu,27.5,t
59442.550,20.286,0.080,1,SN2021wlu,27.5,t
59457.420,20.579,0.156,1,SN2021wlu,27.5,t
59464.540,21.094,0.180,1,SN2021wlu,27.5,t
59464.540,20.718,0.133,2,SN2021wlu,27.5,t
59466.540,21.148,0.161,1,SN2021wlu,27.5,t
59429.580,21.430,0.186,2,SN2021wlv,27.5,t
59434.510,21.213,0.148,2,SN2021wlv,27.5,t
59437.550,21.220,0.198,1,SN2021wlv,27.5,t
59440.480,20.893,0.131,1,SN2021wlv,27.5,t
59442.338,20.825,0.195,2,SN2021wlv,27.5,t
59442.550,21.543,0.217,1,SN2021wlv,27.5,t
59445.530,21.047,0.180,2,SN2021wlv,27.5,t
59454.339,20.805,0.216,2,SN2021wlv,27.5,t
59439.392,20.837,0.186,2,SN2021wlz,27.5,t
59439.423,21.241,0.224,1,SN2021wlz,27.5,t
59441.590,20.884,0.128,1,SN2021wlz,27.5,t
59442.320,20.606,0.171,1,SN2021wlz,27.5,t
59442.425,20.599,0.161,2,SN2021wlz,27.5,t
59443.450,20.445,0.125,1,SN2021wlz,27.5,t
59446.395,20.475,0.214,2,SN2021wlz,27.5,t
59446.473,20.292,0.081,1,SN2021wlz,27.5,t
59447.440,20.130,0.091,2,SN2021wlz,27.5,t
59453.341,19.987,0.129,2,SN2021wlz,27.5,t
59453.390,19.907,0.131,1,SN2021wlz,27.5,t
59455.590,20.235,0.146,1,SN2021wlz,27.5,t
59456.325,19.980,0.107,1,SN2021wlz,27.5,t
59458.590,20.363,0.112,1,SN2021wlz,27.5,t
59459.322,20.096,0.078,1,SN2021wlz,27.5,t
59459.363,19.865,0.067,2,SN2021wlz,27.5,t
59461.383,19.864,0.072,2,SN2021wlz,27.5,t
59461.418,20.262,0.094,1,SN2021wlz,27.5,t
59463.320,19.949,0.084,2,SN2021wlz,27.5,t
59463.353,20.244,0.088,1,SN2021wlz,27.5,t
59465.362,20.009,0.084,2,SN2021wlz,27.5,t
59465.433,20.409,0.110,1,SN2021wlz,27.5,t
59465.610,20.096,0.064,2,SN2021wlz,27.5,t
59465.610,20.245,0.092,1,SN2021wlz,27.5,t
59467.381,20.131,0.085,2,SN2021wlz,27.5,t
59467.426,20.553,0.121,1,SN2021wlz,27.5,t
59468.380,20.627,0.132,1,SN2021wlz,27.5,t
59470.411,20.164,0.100,2,SN2021wlz,27.5,t
59472.374,20.182,0.101,2,SN2021wlz,27.5,t
59472.410,20.814,0.167,1,SN2021wlz,27.5,t
59474.281,20.346,0.202,2,SN2021wlz,27.5,t
59474.415,21.044,0.205,1,SN2021wlz,27.5,t
59482.500,20.679,0.130,2,SN2021wlz,27.5,t
59488.298,20.692,0.197,2,SN2021wlz,27.5,t
59491.236,20.794,0.185,2,SN2021wlz,27.5,t
59493.490,21.758,0.260,1,SN2021wlz,27.5,t
59514.420,21.526,0.234,2,SN2021wlz,27.5,t
59521.159,21.205,0.271,2,SN2021wlz,27.5,t
59523.226,21.274,0.252,2,SN2021wlz,27.5,t
59527.192,21.037,0.219,2,SN2021wlz,27.5,t
59429.580,21.122,0.215,1,SN2021wmo,27.5,t
59429.580,20.701,0.106,2,SN2021wmo,27.5,t
59434.045,21.482,0.263,1,SN2021wmo,27.5,t
59434.510,21.087,0.162,2,SN2021wmo,27.5,t
59445.540,21.037,0.168,2,SN2021wmo,27.5,t
59425.420,21.260,0.218,1,SN2021wmp,27.5,t
59430.480,21.711,0.248,1,SN2021wmp,27.5,t
59433.380,21.117,0.166,1,SN2021wmp,27.5,t
59433.380,21.092,0.182,2,SN2021wmp,27.5,t
59434.520,20.876,0.124,1,SN2021wmp,27.5,t
59441.430,21.263,0.188,1,SN2021wmp,27.5,t
59467.340,21.947,0.268,2,SN2021wmp,27.5,t
59423.290,21.629,0.249,2,SN2021wmq,27.5,t
59426.280,21.386,0.174,1,SN2021wmq,27.5,t
59431.270,20.781,0.149,1,SN2021wmq,27.5,t
59431.270,20.890,0.158,2,SN2021wmq,27.5,t
59434.176,20.781,0.179,2,SN2021wmq,27.5,t
59434.260,21.270,0.168,1,SN2021wmq,27.5,t
59434.260,21.106,0.118,2,SN2021wmq,27.5,t
59436.194,20.975,0.262,2,SN2021wmq,27.5,t
59438.260,20.902,0.159,1,SN2021wmq,27.5,t
59438.270,21.053,0.128,2,SN2021wmq,27.5,t
59444.260,20.852,0.203,2,SN2021wmq,27.5,t
59446.250,21.420,0.268,2,SN2021wmq,27.5,t
59425.181,21.033,0.229,2,SN2021wmr,27.5,t
59431.270,20.741,0.152,1,SN2021wmr,27.5,t
59431.270,20.851,0.155,2,SN2021wmr,27.5,t
59433.310,20.926,0.155,1,SN2021wmr,27.5,t
59434.213,20.972,0.260,1,SN2021wmr,27.5,t
59434.260,20.866,0.134,1,SN2021wmr,27.5,t
59434.270,20.802,0.152,2,SN2021wmr,27.5,t
59436.270,20.799,0.153,1,SN2021wmr,27.5,t
59438.260,21.312,0.185,1,SN2021wmr,27.5,t
59438.270,20.868,0.162,2,SN2021wmr,27.5,t
59448.270,20.914,0.205,2,SN2021wmr,27.5,t
59451.260,20.846,0.241,2,SN2021wmr,27.5,t
59453.270,21.235,0.267,2,SN2021wmr,27.5,t
59364.407,20.175,0.260,1,SN2021wms,27.5,t
59364.446,20.517,0.267,2,SN2021wms,27.5,t
59367.400,20.871,0.259,2,SN2021wms,27.5,t
59369.403,20.835,0.182,1,SN2021wms,27.5,t
59369.443,20.858,0.164,2,SN2021wms,27.5,t
59370.570,20.691,0.164,1,SN2021wms,27.5,t
59371.408,20.825,0.167,1,SN2021wms,27.5,t
59371.443,20.740,0.147,2,SN2021wms,27.5,t
59373.590,20.757,0.222,1,SN2021wms,27.5,t
59374.405,20.815,0.186,1,SN2021wms,27.5,t
59376.402,20.759,0.176,1,SN2021wms,27.5,t
59376.442,20.816,0.169,2,SN2021wms,27.5,t
59376.550,21.053,0.131,1,SN2021wms,27.5,t
59378.403,21.048,0.208,2,SN2021wms,27.5,t
59378.438,21.098,0.207,1,SN2021wms,27.5,t
59386.442,21.342,0.259,1,SN2021wms,27.5,t
59396.393,20.879,0.247,2,SN2021wms,27.5,t
59401.421,21.237,0.260,2,SN2021wms,27.5,t
59430.430,21.868,0.249,2,SN2021wms,27.5,t
59405.194,21.052,0.268,2,SN2021wmt,27.5,t
59407.260,21.127,0.264,1,SN2021wmt,27.5,t
59409.206,20.979,0.255,2,SN2021wmt,27.5,t
59409.215,20.842,0.206,1,SN2021wmt,27.5,t
59409.330,20.811,0.231,2,SN2021wmt,27.5,t
59409.330,21.072,0.238,1,SN2021wmt,27.5,t
59411.192,20.471,0.233,1,SN2021wmt,27.5,t
59423.228,20.463,0.176,1,SN2021wmt,27.5,t
59424.370,20.629,0.142,2,SN2021wmt,27.5,t
59425.181,20.511,0.185,2,SN2021wmt,27.5,t
59425.228,20.498,0.159,1,SN2021wmt,27.5,t
59426.290,20.461,0.085,1,SN2021wmt,27.5,t
59427.208,20.258,0.181,2,SN2021wmt,27.5,t
59427.234,20.376,0.145,1,SN2021wmt,27.5,t
59429.270,20.691,0.148,1,SN2021wmt,27.5,t
59429.270,20.492,0.234,1,SN2021wmt,27.5,t
59431.270,20.759,0.131,1,SN2021wmt,27.5,t
59431.270,20.534,0.118,2,SN2021wmt,27.5,t
59433.310,20.757,0.143,1,SN2021wmt,27.5,t
59434.213,20.549,0.184,1,SN2021wmt,27.5,t
59434.260,20.716,0.107,1,SN2021wmt,27.5,t
59434.270,20.541,0.099,2,SN2021wmt,27.5,t
59438.260,20.805,0.115,1,SN2021wmt,27.5,t
59438.270,20.634,0.105,2,SN2021wmt,27.5,t
59444.260,20.829,0.217,2,SN2021wmt,27.5,t
59453.270,21.018,0.209,2,SN2021wmt,27.5,t
59456.250,21.611,0.268,1,SN2021wmt,27.5,t
59412.410,21.012,0.250,2,SN2021wmu,27.5,t
59415.420,21.059,0.192,2,SN2021wmu,27.5,t
59422.382,20.452,0.251,2,SN2021wmu,27.5,t
59423.490,20.553,0.146,2,SN2021wmu,27.5,t
59426.390,21.328,0.180,1,SN2021wmu,27.5,t
59428.360,20.585,0.144,2,SN2021wmu,27.5,t
59429.410,20.764,0.183,2,SN2021wmu,27.5,t
59430.339,20.645,0.128,2,SN2021wmu,27.5,t
59436.330,21.411,0.175,2,SN2021wmu,27.5,t
59440.297,20.790,0.189,2,SN2021wmu,27.5,t
59425.270,20.620,0.110,1,SN2021wmv,27.5,t
59426.270,20.351,0.078,1,SN2021wmv,27.5,t
59429.270,20.693,0.119,2,SN2021wmv,27.5,t
59429.280,20.709,0.144,1,SN2021wmv,27.5,t
59436.260,20.965,0.112,1,SN2021wmv,27.5,t
59436.260,20.650,0.085,2,SN2021wmv,27.5,t
59438.260,20.977,0.155,1,SN2021wmv,27.5,t
59440.260,20.924,0.205,1,SN2021wmv,27.5,t
59440.260,20.846,0.204,2,SN2021wmv,27.5,t
59450.300,20.886,0.211,2,SN2021wmv,27.5,t
59408.400,20.964,0.103,1,SN2021wmx,27.5,t
59408.400,21.005,0.112,2,SN2021wmx,27.5,t
59410.235,20.776,0.264,2,SN2021wmx,27.5,t
59412.372,20.526,0.261,2,SN2021wmx,27.5,t
59415.197,20.481,0.214,2,SN2021wmx,27.5,t
59416.300,20.106,0.180,2,SN2021wmx,27.5,t
59423.243,20.769,0.245,2,SN2021wmx,27.5,t
59425.208,20.733,0.209,2,SN2021wmx,27.5,t
59427.215,20.774,0.193,2,SN2021wmx,27.5,t
59434.187,20.957,0.185,2,SN2021wmx,27.5,t
59393.290,21.304,0.158,2,SN2021wmy,27.5,t
59394.300,21.360,0.145,2,SN2021wmy,27.5,t
59395.400,21.596,0.195,2,SN2021wmy,27.5,t
59402.300,21.517,0.181,2,SN2021wmy,27.5,t
59404.300,21.573,0.234,2,SN2021wmy,27.5,t
59381.570,21.572,0.211,2,SN2021wmz,27.5,t
59381.580,21.112,0.168,1,SN2021wmz,27.5,t
59385.510,21.717,0.250,2,SN2021wmz,27.5,t
59386.540,21.303,0.129,2,SN2021wmz,27.5,t
59403.460,21.311,0.189,2,SN2021wmz,27.5,t
59405.470,21.494,0.223,2,SN2021wmz,27.5,t
59369.410,20.984,0.240,1,SN2021wnb,27.5,t
59369.456,21.010,0.234,2,SN2021wnb,27.5,t
59371.406,21.053,0.251,1,SN2021wnb,27.5,t
59371.455,21.017,0.213,2,SN2021wnb,27.5,t
59371.560,21.177,0.202,1,SN2021wnb,27.5,t
59371.560,21.307,0.210,2,SN2021wnb,27.5,t
59374.403,20.936,0.219,1,SN2021wnb,27.5,t
59377.420,20.849,0.200,2,SN2021wnb,27.5,t
59377.443,21.084,0.264,1,SN2021wnb,27.5,t
59377.560,20.737,0.092,1,SN2021wnb,27.5,t
59377.560,20.880,0.096,2,SN2021wnb,27.5,t
59379.399,20.468,0.148,2,SN2021wnb,27.5,t
59379.436,20.887,0.185,1,SN2021wnb,27.5,t
59380.560,20.759,0.164,1,SN2021wnb,27.5,t
59382.570,21.053,0.168,1,SN2021wnb,27.5,t
59383.570,20.939,0.106,1,SN2021wnb,27.5,t
59385.490,20.841,0.118,2,SN2021wnb,27.5,t
59386.415,20.525,0.177,2,SN2021wnb,27.5,t
59386.443,21.052,0.202,1,SN2021wnb,27.5,t
59387.540,20.941,0.167,2,SN2021wnb,27.5,t
59389.550,20.622,0.130,2,SN2021wnb,27.5,t
59397.417,20.656,0.199,2,SN2021wnb,27.5,t
59399.460,20.931,0.119,2,SN2021wnb,27.5,t
59404.436,21.146,0.271,2,SN2021wnb,27.5,t
59409.440,21.065,0.235,2,SN2021wnb,27.5,t
59404.442,21.006,0.269,2,SN2021wog,27.5,t
59408.382,20.603,0.169,1,SN2021wog,27.5,t
59408.442,20.618,0.175,2,SN2021wog,27.5,t
59409.440,20.678,0.198,2,SN2021wog,27.5,t
59410.421,20.567,0.144,2,SN2021wog,27.5,t
59410.441,20.397,0.135,1,SN2021wog,27.5,t
59412.436,20.413,0.115,2,SN2021wog,27.5,t
59412.610,20.432,0.083,1,SN2021wog,27.5,t
59415.401,20.452,0.123,2,SN2021wog,27.5,t
59415.456,20.653,0.154,1,SN2021wog,27.5,t
59424.379,20.522,0.196,2,SN2021wog,27.5,t
59425.420,21.036,0.190,1,SN2021wog,27.5,t
59426.403,20.402,0.141,2,SN2021wog,27.5,t
59427.390,20.810,0.168,1,SN2021wog,27.5,t
59428.364,20.604,0.154,2,SN2021wog,27.5,t
59430.375,20.725,0.139,2,SN2021wog,27.5,t
59437.400,21.237,0.201,2,SN2021wog,27.5,t
59438.377,21.174,0.241,1,SN2021wog,27.5,t
59434.510,21.764,0.258,1,SN2021wqr,27.5,t
59434.510,21.621,0.197,2,SN2021wqr,27.5,t
59437.470,21.101,0.170,1,SN2021wqr,27.5,t
59438.321,20.774,0.189,2,SN2021wqr,27.5,t
59438.361,21.252,0.260,1,SN2021wqr,27.5,t
59440.301,20.952,0.188,2,SN2021wqr,27.5,t
59440.370,21.101,0.199,2,SN2021wqr,27.5,t
59440.370,21.212,0.206,1,SN2021wqr,27.5,t
59442.297,21.148,0.233,1,SN2021wqr,27.5,t
59442.349,20.695,0.154,2,SN2021wqr,27.5,t
59445.390,20.706,0.160,2,SN2021wqr,27.5,t
59451.320,20.560,0.188,2,SN2021wqr,27.5,t
59453.214,20.664,0.148,1,SN2021wqr,27.5,t
59453.276,20.474,0.139,2,SN2021wqr,27.5,t
59453.430,20.916,0.213,2,SN2021wqr,27.5,t
59455.236,20.892,0.156,1,SN2021wqr,27.5,t
59455.254,20.554,0.130,2,SN2021wqr,27.5,t
59459.237,20.982,0.167,2,SN2021wqr,27.5,t
59459.277,21.495,0.268,1,SN2021wqr,27.5,t
59461.277,21.040,0.231,2,SN2021wqr,27.5,t
59462.410,21.207,0.185,2,SN2021wqr,27.5,t
59462.420,21.501,0.265,1,SN2021wqr,27.5,t
59463.256,21.266,0.229,2,SN2021wqr,27.5,t
59222.342,20.347,0.136,2,SN2021wr,27.5,t
59222.384,20.380,0.107,1,SN2021wr,27.5,t
59224.309,20.170,0.104,2,SN2021wr,27.5,t
59224.432,20.163,0.120,1,SN2021wr,27.5,t
59226.266,20.052,0.110,2,SN2021wr,27.5,t
59226.306,20.053,0.079,1,SN2021wr,27.5,t
59226.450,19.773,0.047,1,SN2021wr,27.5,t
59226.450,19.933,0.052,2,SN2021wr,27.5,t
59228.281,19.945,0.067,1,SN2021wr,27.5,t
59228.326,20.065,0.091,2,SN2021wr,27.5,t
59230.252,20.045,0.086,2,SN2021wr,27.5,t
59230.309,20.222,0.102,1,SN2021wr,27.5,t
59230.480,20.013,0.078,1,SN2021wr,27.5,t
59232.281,20.218,0.074,1,SN2021wr,27.5,t
59232.302,20.194,0.093,2,SN2021wr,27.5,t
59237.400,20.217,0.126,2,SN2021wr,27.5,t
59246.350,20.907,0.171,2,SN2021wr,27.5,t
59248.225,21.075,0.189,1,SN2021wr,27.5,t
59248.243,20.737,0.163,2,SN2021wr,27.5,t
59250.227,20.894,0.210,2,SN2021wr,27.5,t
59250.265,21.243,0.263,1,SN2021wr,27.5,t
59252.257,21.421,0.204,1,SN2021wr,27.5,t
59252.373,21.170,0.223,2,SN2021wr,27.5,t
59254.186,20.804,0.175,2,SN2021wr,27.5,t
59256.224,21.100,0.180,2,SN2021wr,27.5,t
59257.450,21.418,0.253,1,SN2021wr,27.5,t
59262.340,21.646,0.269,1,SN2021wr,27.5,t
59262.340,21.121,0.145,2,SN2021wr,27.5,t
59265.215,21.047,0.213,2,SN2021wr,27.5,t
59280.257,21.161,0.201,2,SN2021wr,27.5,t
59431.470,19.766,0.070,1,SN2021wtv,27.5,t
59435.450,20.014,0.083,1,SN2021wtv,27.5,t
59435.450,20.047,0.102,2,SN2021wtv,27.5,t
59438.460,20.006,0.094,1,SN2021wtv,27.5,t
59441.590,20.310,0.126,1,SN2021wtv,27.5,t
59443.450,20.613,0.148,1,SN2021wtv,27.5,t
59426.270,21.147,0.267,1,SN2021wub,27.5,t
59432.270,19.903,0.097,1,SN2021wub,27.5,t
59432.270,20.165,0.124,2,SN2021wub,27.5,t
59448.270,19.501,0.167,1,SN2021wub,27.5,t
59448.270,19.536,0.102,2,SN2021wub,27.5,t
59434.369,21.173,0.202,2,SN2021wuc,27.5,t
59435.460,21.433,0.194,2,SN2021wuc,27.5,t
59436.383,21.283,0.238,2,SN2021wuc,27.5,t
59438.620,20.856,0.143,1,SN2021wuc,27.5,t
59439.392,21.091,0.241,2,SN2021wuc,27.5,t
59441.590,20.953,0.168,1,SN2021wuc,27.5,t
59442.424,20.859,0.170,2,SN2021wuc,27.5,t
59443.620,20.960,0.127,1,SN2021wuc,27.5,t
59446.590,20.844,0.141,2,SN2021wuc,27.5,t
59459.362,20.883,0.143,2,SN2021wuc,27.5,t
59461.381,21.152,0.199,2,SN2021wuc,27.5,t
59463.380,21.273,0.220,2,SN2021wuc,27.5,t
59467.381,21.109,0.185,2,SN2021wuc,27.5,t
59467.560,21.247,0.150,2,SN2021wuc,27.5,t
59470.390,21.761,0.230,1,SN2021wuc,27.5,t
59491.490,21.549,0.216,2,SN2021wuc,27.5,t
59519.270,22.010,0.240,2,SN2021wuc,27.5,t
59447.250,20.940,0.151,2,SN2021wug,27.5,t
59452.206,20.318,0.267,2,SN2021xbd,27.5,t
59452.310,20.335,0.113,2,SN2021xbd,27.5,t
59454.182,20.174,0.108,1,SN2021xbd,27.5,t
59454.260,20.319,0.091,2,SN2021xbd,27.5,t
59454.274,20.191,0.246,2,SN2021xbd,27.5,t
59457.225,20.012,0.123,1,SN2021xbd,27.5,t
59458.196,20.151,0.109,2,SN2021xbd,27.5,t
59460.214,20.150,0.156,2,SN2021xbd,27.5,t
59460.222,19.913,0.120,1,SN2021xbd,27.5,t
59461.250,20.212,0.135,2,SN2021xbd,27.5,t
59461.250,19.949,0.106,1,SN2021xbd,27.5,t
59462.215,20.063,0.150,2,SN2021xbd,27.5,t
59462.219,19.970,0.145,1,SN2021xbd,27.5,t
59464.165,20.077,0.090,1,SN2021xbd,27.5,t
59464.221,20.011,0.147,2,SN2021xbd,27.5,t
59465.240,20.222,0.073,1,SN2021xbd,27.5,t
59466.153,20.146,0.107,2,SN2021xbd,27.5,t
59466.220,19.910,0.128,1,SN2021xbd,27.5,t
59467.240,19.934,0.054,1,SN2021xbd,27.5,t
59467.240,20.158,0.068,2,SN2021xbd,27.5,t
59468.153,20.253,0.135,1,SN2021xbd,27.5,t
59468.231,20.022,0.176,2,SN2021xbd,27.5,t
59470.143,20.195,0.137,2,SN2021xbd,27.5,t
59470.198,20.410,0.195,1,SN2021xbd,27.5,t
59473.143,20.529,0.231,2,SN2021xbd,27.5,t
59476.240,20.726,0.264,2,SN2021xbd,27.5,t
59453.410,19.242,0.041,2,SN2021xbf,27.5,t
59454.248,19.745,0.093,1,SN2021xbf,27.5,t
59454.275,19.422,0.068,2,SN2021xbf,27.5,t
59456.470,19.671,0.073,1,SN2021xbf,27.5,t
59458.232,19.329,0.060,2,SN2021xbf,27.5,t
59458.252,20.101,0.101,1,SN2021xbf,27.5,t
59460.299,20.542,0.151,1,SN2021xbf,27.5,t
59462.249,19.325,0.060,2,SN2021xbf,27.5,t
59462.307,20.448,0.163,1,SN2021xbf,27.5,t
59464.250,20.569,0.129,1,SN2021xbf,27.5,t
59464.295,19.318,0.060,2,SN2021xbf,27.5,t
59466.338,19.325,0.069,2,SN2021xbf,27.5,t
59468.290,19.413,0.054,2,SN2021xbf,27.5,t
59468.290,20.461,0.179,1,SN2021xbf,27.5,t
59468.319,19.218,0.060,2,SN2021xbf,27.5,t
59469.280,20.413,0.126,1,SN2021xbf,27.5,t
59470.235,20.864,0.191,1,SN2021xbf,27.5,t
59470.263,19.410,0.059,2,SN2021xbf,27.5,t
59474.240,19.847,0.181,2,SN2021xbf,27.5,t
59478.211,20.078,0.266,2,SN2021xbf,27.5,t
59480.212,20.339,0.236,2,SN2021xbf,27.5,t
59480.370,20.561,0.112,2,SN2021xbf,27.5,t
59483.380,20.863,0.208,2,SN2021xbf,27.5,t
59484.248,20.711,0.257,2,SN2021xbf,27.5,t
59488.280,21.035,0.196,2,SN2021xbf,27.5,t
59491.186,20.754,0.241,2,SN2021xbf,27.5,t
59498.187,20.912,0.255,2,SN2021xbf,27.5,t
59511.270,21.602,0.257,2,SN2021xbf,27.5,t
59525.130,20.977,0.245,2,SN2021xbf,27.5,t
59454.386,20.147,0.161,1,SN2021xbn,27.5,t
59454.436,19.766,0.087,2,SN2021xbn,27.5,t
59458.361,20.470,0.139,2,SN2021xbn,27.5,t
59460.360,20.739,0.202,2,SN2021xbn,27.5,t
59460.407,21.068,0.180,1,SN2021xbn,27.5,t
59462.471,21.068,0.199,1,SN2021xbn,27.5,t
59464.384,20.994,0.190,2,SN2021xbn,27.5,t
59464.426,21.009,0.202,1,SN2021xbn,27.5,t
59464.540,20.928,0.178,2,SN2021xbn,27.5,t
59464.540,21.066,0.218,1,SN2021xbn,27.5,t
59466.377,20.831,0.181,2,SN2021xbn,27.5,t
59466.401,21.022,0.187,1,SN2021xbn,27.5,t
59468.378,20.908,0.184,2,SN2021xbn,27.5,t
59468.424,20.605,0.135,1,SN2021xbn,27.5,t
59468.450,20.640,0.106,2,SN2021xbn,27.5,t
59468.450,20.787,0.119,1,SN2021xbn,27.5,t
59470.378,21.028,0.199,1,SN2021xbn,27.5,t
59470.402,20.776,0.160,2,SN2021xbn,27.5,t
59472.396,20.678,0.166,2,SN2021xbn,27.5,t
59472.416,20.712,0.139,1,SN2021xbn,27.5,t
59474.333,20.252,0.166,2,SN2021xbn,27.5,t
59474.379,20.542,0.220,1,SN2021xbn,27.5,t
59476.401,20.042,0.210,2,SN2021xbn,27.5,t
59483.400,20.621,0.164,2,SN2021xbn,27.5,t
59485.520,20.239,0.155,1,SN2021xbn,27.5,t
59488.286,21.070,0.200,1,SN2021xbn,27.5,t
59488.333,20.379,0.132,2,SN2021xbn,27.5,t
59491.246,20.712,0.203,2,SN2021xbn,27.5,t
59492.490,21.029,0.200,1,SN2021xbn,27.5,t
59498.319,20.644,0.162,2,SN2021xbn,27.5,t
59498.353,21.428,0.243,1,SN2021xbn,27.5,t
59498.420,21.551,0.224,1,SN2021xbn,27.5,t
59502.337,20.668,0.265,2,SN2021xbn,27.5,t
59517.279,21.366,0.242,2,SN2021xbn,27.5,t
59520.269,21.298,0.244,2,SN2021xbn,27.5,t
59522.311,21.090,0.212,2,SN2021xbn,27.5,t
59452.207,20.104,0.156,2,SN2021xct,27.5,t
59454.183,19.716,0.071,1,SN2021xct,27.5,t
59454.265,19.672,0.132,2,SN2021xct,27.5,t
59457.222,18.982,0.052,1,SN2021xct,27.5,t
59460.186,18.821,0.039,1,SN2021xct,27.5,t
59460.202,18.671,0.038,2,SN2021xct,27.5,t
59462.185,18.575,0.029,1,SN2021xct,27.5,t
59462.224,18.529,0.039,2,SN2021xct,27.5,t
59464.166,18.440,0.024,1,SN2021xct,27.5,t
59464.218,18.417,0.034,2,SN2021xct,27.5,t
59466.152,18.256,0.024,2,SN2021xct,27.5,t
59468.152,18.416,0.026,1,SN2021xct,27.5,t
59468.225,18.192,0.029,2,SN2021xct,27.5,t
59470.143,18.268,0.027,2,SN2021xct,27.5,t
59470.197,18.483,0.036,1,SN2021xct,27.5,t
59473.142,18.295,0.033,2,SN2021xct,27.5,t
59473.184,18.456,0.045,1,SN2021xct,27.5,t
59476.162,18.726,0.082,1,SN2021xct,27.5,t
59476.181,18.595,0.073,2,SN2021xct,27.5,t
59478.196,18.656,0.097,2,SN2021xct,27.5,t
59480.160,19.021,0.089,1,SN2021xct,27.5,t
59480.173,18.689,0.070,2,SN2021xct,27.5,t
59486.157,18.885,0.044,2,SN2021xct,27.5,t
59488.163,18.856,0.061,2,SN2021xct,27.5,t
59490.143,18.775,0.053,2,SN2021xct,27.5,t
59444.260,20.847,0.185,2,SN2021xdd,27.5,t
59447.250,20.393,0.091,2,SN2021xdd,27.5,t
59450.197,19.909,0.244,1,SN2021xdd,27.5,t
59450.300,20.642,0.148,2,SN2021xdd,27.5,t
59452.207,19.963,0.158,2,SN2021xdd,27.5,t
59454.183,20.098,0.106,1,SN2021xdd,27.5,t
59454.265,19.956,0.176,2,SN2021xdd,27.5,t
59457.222,20.324,0.154,1,SN2021xdd,27.5,t
59460.186,20.379,0.162,1,SN2021xdd,27.5,t
59460.202,20.141,0.143,2,SN2021xdd,27.5,t
59462.185,20.596,0.184,1,SN2021xdd,27.5,t
59462.224,20.433,0.227,2,SN2021xdd,27.5,t
59464.166,20.837,0.203,1,SN2021xdd,27.5,t
59464.218,20.086,0.158,2,SN2021xdd,27.5,t
59466.152,20.421,0.149,2,SN2021xdd,27.5,t
59468.225,20.588,0.261,2,SN2021xdd,27.5,t
59470.143,20.884,0.258,2,SN2021xdd,27.5,t
59453.214,20.651,0.166,1,SN2021xei,27.5,t
59453.276,20.627,0.175,2,SN2021xei,27.5,t
59453.430,20.570,0.147,2,SN2021xei,27.5,t
59455.236,20.567,0.127,1,SN2021xei,27.5,t
59455.254,20.651,0.158,2,SN2021xei,27.5,t
59459.237,20.453,0.104,2,SN2021xei,27.5,t
59459.277,20.733,0.138,1,SN2021xei,27.5,t
59461.233,20.764,0.172,1,SN2021xei,27.5,t
59461.277,20.375,0.126,2,SN2021xei,27.5,t
59463.215,21.093,0.191,1,SN2021xei,27.5,t
59463.256,20.743,0.153,2,SN2021xei,27.5,t
59465.195,20.818,0.182,2,SN2021xei,27.5,t
59465.215,20.952,0.185,1,SN2021xei,27.5,t
59467.236,20.937,0.169,2,SN2021xei,27.5,t
59469.195,20.794,0.165,2,SN2021xei,27.5,t
59469.234,21.212,0.217,1,SN2021xei,27.5,t
59470.290,20.783,0.151,1,SN2021xei,27.5,t
59480.216,20.533,0.213,2,SN2021xei,27.5,t
59454.419,20.618,0.246,2,SN2021xgi,27.5,t
59455.600,20.375,0.178,1,SN2021xgi,27.5,t
59459.334,20.938,0.234,1,SN2021xgi,27.5,t
59459.396,20.145,0.108,2,SN2021xgi,27.5,t
59462.386,20.012,0.117,2,SN2021xgi,27.5,t
59462.460,20.835,0.260,1,SN2021xgi,27.5,t
59464.396,20.203,0.133,2,SN2021xgi,27.5,t
59464.570,20.094,0.117,2,SN2021xgi,27.5,t
59466.367,20.060,0.136,2,SN2021xgi,27.5,t
59466.550,21.140,0.153,1,SN2021xgi,27.5,t
59468.352,20.430,0.191,2,SN2021xgi,27.5,t
59468.570,21.274,0.238,1,SN2021xgi,27.5,t
59468.570,20.256,0.090,2,SN2021xgi,27.5,t
59470.398,20.224,0.165,2,SN2021xgi,27.5,t
59484.470,20.944,0.168,2,SN2021xgi,27.5,t
